-13.4290124,0.1812638
-13.381062220120985,0.14022154554106744
-13.331894484712304,0.10064542242753692
-13.281525406136945,0.06260897543964321
-13.229972815172902,0.0261863855570967
-13.17726489717605,-0.00854409585236966
-13.123433916784727,-0.04150261385372904
-13.068515169663389,-0.07261425670815379
-13.012575162672572,-0.10185522012215285
-12.95569882554967,-0.129231866738762
-12.897971483839738,-0.15475304367385095
-12.839481418570067,-0.1784669384072172
-12.780319539179489,-0.20045672515109375
-12.72057659719047,-0.2208067970713866
-12.660331722020207,-0.23960152395259005
-12.599647728979944,-0.25692524275839596
-12.538586178944685,-0.2728622837955621
-12.477202846222173,-0.2874962308411389
-12.415541102530456,-0.300909067604085
-12.353642716729917,-0.3131825706117089
-12.291546317975497,-0.32439637636165203
-12.229280194545826,-0.3346230729890811
-12.166870508856872,-0.3439337996368284
-12.104342229037163,-0.3523986595838132
-12.041713683477571,-0.3600819971398369
-11.979000906486485,-0.36704616684478303
-11.916219477996792,-0.3733525245585456
-11.853380747452501,-0.3790531006586146
-11.79049375444831,-0.3841948338038878
-11.727567395132088,-0.3888243098197362
-11.664608574694507,-0.39298311838589306
-11.601622559681655,-0.39670873713636867
-11.538614543296237,-0.40003841966122444
-11.47558874015301,-0.4030053719078073
-11.412548080270518,-0.4056374864671558
-11.349495403492586,-0.4079622829892007
-11.28643316955875,-0.4100057140954479
-11.223363088167394,-0.4117906402670333
-11.160286781109027,-0.41333955948143686
-11.097205709974482,-0.4146740619724169
-11.034120827839063,-0.41581285655845657
-10.971032987111576,-0.4167740816487562
-10.907942985747328,-0.4175753992876436
-10.844851337118648,-0.4182319819579988
-10.78175846193814,-0.4187581915458993
-10.718664764086089,-0.4191682513016357
-10.655570501439124,-0.419475182172447
-10.592475856724029,-0.41969138626562824
-10.529381007830727,-0.4198291601864368
-10.466286065084649,-0.4198991918719965
-10.4031910844135,-0.419910874083424
-10.34009611950208,-0.41987355520070513
-10.277001199830663,-0.4197963199006241
-10.213906325044897,-0.41968792781770514
-10.150811492897489,-0.41955711741609103
-10.087716695034354,-0.41941249748556436
-10.024621911397631,-0.419262428292909
-9.961527120607919,-0.41911524183489274
-9.898432303884844,-0.41897897597629036
-9.835337450360624,-0.4188607731165994
-9.772242550667803,-0.4187676058627489
-9.709147601203798,-0.4187064753951326
-9.646052627406096,-0.41868452683087987
-9.582957663836005,-0.418708950509144
-9.519862744473278,-0.41878593788300966
-9.45676789857896,-0.4189136209036911
-9.39367315313345,-0.41908623619793317
-9.330578533673265,-0.41929801568805
-9.267484044338545,-0.4195435000233762
-9.204389672791507,-0.4198174676119317
-9.141295406527265,-0.4201147760592893
-9.07820124083187,-0.4204324968817909
-9.015107179993828,-0.42077025977168303
-8.952013228774554,-0.42112783284720473
-8.888919389424357,-0.4215046311487206
-8.825825659734834,-0.42189944279870767
-8.762732037038479,-0.4223109914992589
-8.699638518024639,-0.4227380237508405
-8.636545097570664,-0.4231793502879146
-8.573451770237078,-0.4236337930758161
-8.510358530702469,-0.4241002245564711
-8.447265374170565,-0.4245777417090376
-8.384172295991073,-0.425065503924798
-8.321079291473069,-0.4255626773540927
-8.257986355623471,-0.42606847840418366
-8.194893483312985,-0.42658214613412565
-8.131800669387873,-0.4271029208539419
-8.068707908385617,-0.427630057689578
-8.005615194628003,-0.42816282211568757
-7.9425225224579545,-0.4287004837699074
-7.8794298868588095,-0.4292424113690909
-7.816337283485248,-0.4297880774911193
-7.753244708026562,-0.43033696007290373
-7.690152156370924,-0.4308885680204919
-7.627059624730202,-0.431442460646191
-7.563967109346689,-0.4319982019771794
-7.500874606749972,-0.4325553910862925
-7.437782114198225,-0.4331137159254549
-7.374689629063396,-0.43367287832495793
-7.311597148861221,-0.4342325966718083
-7.248504671688288,-0.4347926562299551
-7.185412195787813,-0.43535285914669414
-7.1223197195045005,-0.4359130189873821
-7.059227241859146,-0.43647302538407823
-6.996134762148863,-0.43703279905857917
-6.933042279701442,-0.4375922641777549
-6.869949794184678,-0.43815138310077273
-6.806857305482474,-0.438710142461878
-6.743764813489343,-0.4392685300927585
-6.680672318255296,-0.4398265514111105
-6.6175798199809845,-0.4403842288720505
-6.554487318877769,-0.44094158614368184
-6.491394815397886,-0.4414986742737242
-6.428302310350486,-0.44205558487634905
-6.365209804573852,-0.44261241287718095
-6.3021172989743945,-0.4431692609315086
-6.239024794615029,-0.4437262494482589
-6.175932292580535,-0.44428350131762284
-6.112839793200365,-0.4448410538450978
-6.049747294021283,-0.445398629037354
-5.986654791949393,-0.44595587631015854
-5.923562283737379,-0.44651242752841086
-5.860469765221838,-0.447067809764117
-5.797377231900813,-0.4476215113609191
-5.734284679190805,-0.44817300913798824
-5.671192101692034,-0.4487216643990213
-5.608099493532079,-0.4492667715609218
-5.545006849218161,-0.4498076694189045
-5.481914170570531,-0.4503445543090058
-5.418821465952047,-0.45087838976486
-5.355728743910434,-0.45141016126056155
-5.292636011026256,-0.4519406348230204
-5.2295432712125525,-0.45247027890428904
-5.16645052818236,-0.45299953955856975
-5.103357784016166,-0.45352866677177117
-5.0402650373662725,-0.45405749880744656
-4.977172286452682,-0.45458582200901154
-4.914079529854747,-0.4551134656967986
-4.850986767360428,-0.455640403734749
-4.787893999011507,-0.4561666403419519
-4.724801224791718,-0.45669217271685075
-4.661708444369467,-0.4572169599136652
-4.598615657306575,-0.4577409480939033
-4.535522863171951,-0.458264084222465
-4.472430061599891,-0.4587863226738907
-4.40933725225962,-0.45930762178206225
-4.346244434822886,-0.45982794016164563
-4.283151608997898,-0.4603472404838974
-4.220058774522959,-0.4608654887685566
-4.1569659311392,-0.46138265136386414
-4.093873078656686,-0.4618987028281966
-4.030780216971948,-0.4624136280166136
-3.9676873459869815,-0.4629274124343852
-3.9045944656025204,-0.4634400413387052
-3.841501575716854,-0.4639514995064444
-3.778408676228001,-0.4644617716605909
-3.715315767050769,-0.4649708445426778
-3.6522228481515056,-0.4654787110920882
-3.58912991950642,-0.4659853654338061
-3.5260369811047054,-0.46649080331842385
-3.4629440330000323,-0.46699502856722047
-3.3998510752660445,-0.46749804750140744
-3.336758107972086,-0.46799986590652093
-3.273665131151946,-0.46850048513682646
-3.210572144821878,-0.4689999043619137
-3.147479149001928,-0.4694981232342737
-3.084386143769652,-0.46999514874246445
-3.021293129246415,-0.4704909934619615
-2.958200105555429,-0.4709856702098687
-2.8951070728428085,-0.47147919490188595
-2.832014031281257,-0.47197158705011566
-2.7689209810449276,-0.47246286636450646
-2.7058279223042625,-0.4729530522114377
-2.642734855223078,-0.4734421633432627
-2.579641779964521,-0.4739302184512742
-2.516548696707357,-0.4744172383565226
-2.4534556056742454,-0.47490324986397364
-2.3903625070954977,-0.47538828082177065
-2.3272694011990236,-0.4758723588419764
-2.2641762882018313,-0.47635551046426466
-2.2010831683178305,-0.47683776192396865
-2.137990041750589,-0.4773191381342942
-2.074896908626036,-0.4777996540864563
-2.0118037690348376,-0.478279320264904
-1.9487106230444644,-0.47875814408338013
-1.8856174704205733,-0.4792360929872765
